compid,dhid,midx,midy,midz,topx,topy,topz,botx,boty,botz,length,from,to,geocod,bound,cut,mot,rock,rock01,ore,flagug
RL5M_ROCK,26,57.936,-153.369,2381.021,58.531,-153.380,2383.407,57.341,-153.359,2378.635,4.918,180.082,185.000,2,2,1.740,0.060,2.000,100.000,2,2
RL5M_ROCK,27,143.961,-158.694,2555.787,144.650,-158.670,2558.190,143.273,-158.718,2553.384,5.000,0.000,5.000,6,,0.190,0.010,6.000,100.000,6,-99
RL5M_ROCK,27,142.584,-158.742,2550.981,143.273,-158.718,2553.384,141.895,-158.766,2548.577,5.000,5.000,10.000,6,,0.190,0.010,6.000,100.000,6,-99
RL5M_ROCK,27,141.207,-158.790,2546.174,141.895,-158.766,2548.577,140.518,-158.814,2543.771,5.000,10.000,15.000,6,,0.190,0.010,6.000,100.000,6,-99
RL5M_ROCK,27,139.829,-158.838,2541.368,140.518,-158.814,2543.771,139.141,-158.862,2538.965,5.000,15.000,20.000,6,,0.200,0.010,6.000,100.000,6,-99
RL5M_ROCK,27,138.452,-158.886,2536.562,139.141,-158.862,2538.965,137.763,-158.910,2534.158,5.000,20.000,25.000,6,,0.200,0.010,6.000,100.000,6,-99
RL5M_ROCK,27,137.075,-158.935,2531.755,137.763,-158.910,2534.158,136.386,-158.959,2529.352,5.000,25.000,30.000,6,,0.220,0.020,6.000,100.000,6,-99
RL5M_ROCK,27,135.712,-158.982,2526.999,136.386,-158.959,2529.352,135.037,-159.006,2524.646,4.896,30.000,34.896,6,,0.220,0.040,6.000,100.000,6,-99
RL5M_ROCK,27,135.023,-159.006,2524.596,135.037,-159.006,2524.646,135.009,-159.007,2524.546,0.104,34.896,35.000,6,1,0.220,0.040,6.000,100.000,5,1
RL5M_ROCK,27,134.320,-159.031,2522.143,135.009,-159.007,2524.546,133.631,-159.055,2519.740,5.000,35.000,40.000,1,1,1.680,0.030,1.000,100.000,5,1
RL5M_ROCK,27,132.943,-159.079,2517.336,133.631,-159.055,2519.740,132.254,-159.103,2514.933,5.000,40.000,45.000,5,1,0.150,0.010,5.000,100.000,5,1
RL5M_ROCK,27,131.565,-159.127,2512.530,132.254,-159.103,2514.933,130.877,-159.151,2510.127,5.000,45.000,50.000,1,1,2.190,0.040,1.000,100.000,5,1
RL5M_ROCK,27,130.188,-159.175,2507.724,130.877,-159.151,2510.127,129.499,-159.199,2505.321,5.000,50.000,55.000,1,1,1.100,0.090,1.000,100.000,2,1
RL5M_ROCK,27,128.811,-159.223,2502.917,129.499,-159.199,2505.321,128.122,-159.247,2500.514,5.000,55.000,60.000,1,1,1.040,0.070,1.000,100.000,2,1
RL5M_ROCK,27,127.433,-159.271,2498.111,128.122,-159.247,2500.514,126.744,-159.295,2495.708,5.000,60.000,65.000,1,1,0.750,0.040,1.000,100.000,2,1
RL5M_ROCK,27,126.056,-159.319,2493.305,126.744,-159.295,2495.708,125.367,-159.343,2490.902,5.000,65.000,70.000,1,1,0.660,0.040,1.000,100.000,2,1
RL5M_ROCK,27,124.678,-159.367,2488.499,125.367,-159.343,2490.902,123.990,-159.391,2486.095,5.000,70.000,75.000,1,1,0.510,0.020,1.000,100.000,2,1
RL5M_ROCK,27,123.301,-159.416,2483.692,123.990,-159.391,2486.095,122.612,-159.440,2481.289,5.000,75.000,80.000,1,1,0.680,0.020,1.000,100.000,2,1
RL5M_ROCK,27,121.924,-159.464,2478.886,122.612,-159.440,2481.289,121.235,-159.488,2476.483,5.000,80.000,85.000,5,1,0.100,0.010,5.000,100.000,2,1
RL5M_ROCK,27,120.546,-159.512,2474.080,121.235,-159.488,2476.483,119.858,-159.536,2471.676,5.000,85.000,90.000,5,1,0.100,0.010,5.000,100.000,2,1
RL5M_ROCK,27,119.169,-159.560,2469.273,119.858,-159.536,2471.676,118.480,-159.584,2466.870,5.000,90.000,95.000,5,1,0.160,0.040,5.000,100.000,5,1
RL5M_ROCK,27,117.792,-159.608,2464.467,118.480,-159.584,2466.870,117.103,-159.632,2462.064,5.000,95.000,100.000,1,1,3.050,0.020,1.000,100.000,5,1
RL5M_ROCK,27,116.414,-159.656,2459.661,117.103,-159.632,2462.064,115.726,-159.680,2457.258,5.000,100.000,105.000,1,1,3.540,0.030,1.000,100.000,5,1
RL5M_ROCK,27,115.037,-159.704,2454.854,115.726,-159.680,2457.258,114.348,-159.728,2452.451,5.000,105.000,110.000,1,1,0.360,0.010,1.000,100.000,5,1
RL5M_ROCK,27,113.660,-159.752,2450.048,114.348,-159.728,2452.451,112.971,-159.776,2447.645,5.000,110.000,115.000,1,1,1.840,0.010,1.000,100.000,5,1
RL5M_ROCK,27,112.282,-159.800,2445.242,112.971,-159.776,2447.645,111.594,-159.824,2442.839,5.000,115.000,120.000,1,1,1.840,0.010,1.000,100.000,5,1
RL5M_ROCK,27,110.905,-159.848,2440.435,111.594,-159.824,2442.839,110.216,-159.872,2438.032,5.000,120.000,125.000,1,1,0.660,0.060,1.000,100.000,2,1
RL5M_ROCK,27,109.528,-159.896,2435.629,110.216,-159.872,2438.032,108.839,-159.921,2433.226,5.000,125.000,130.000,1,1,0.750,0.050,1.000,100.000,2,1
RL5M_ROCK,27,108.150,-159.945,2430.823,108.839,-159.921,2433.226,107.462,-159.969,2428.420,5.000,130.000,135.000,1,1,0.990,0.070,1.000,100.000,2,1
RL5M_ROCK,27,107.448,-159.969,2428.372,107.462,-159.969,2428.420,107.435,-159.970,2428.325,0.098,135.000,135.098,5,1,0.100,0.040,5.000,100.000,2,1
RL5M_ROCK,27,106.746,-159.994,2425.922,107.435,-159.970,2428.325,106.057,-160.018,2423.519,5.000,135.098,140.098,5,,0.100,0.040,5.000,100.000,2,-99
RL5M_ROCK,27,105.369,-160.042,2421.116,106.057,-160.018,2423.519,104.680,-160.066,2418.713,5.000,140.098,145.098,5,,0.100,0.050,5.000,100.000,2,-99
RL5M_ROCK,27,104.005,-160.089,2416.357,104.680,-160.066,2418.713,103.330,-160.113,2414.001,4.902,145.098,150.000,5,,0.100,0.050,5.000,100.000,2,-99
RL5M_ROCK,27,102.649,-160.137,2411.626,103.330,-160.113,2414.001,101.969,-160.160,2409.251,4.941,150.000,154.941,1,,0.730,0.030,1.000,100.000,2,-99
RL5M_ROCK,27,101.960,-160.161,2409.223,101.969,-160.160,2409.251,101.952,-160.161,2409.194,0.059,154.941,155.000,1,2,0.730,0.030,1.000,100.000,2,2
RL5M_ROCK,27,101.264,-160.185,2406.791,101.952,-160.161,2409.194,100.575,-160.209,2404.388,5.000,155.000,160.000,2,2,1.320,0.020,2.000,100.000,2,2
RL5M_ROCK,27,99.886,-160.233,2401.985,100.575,-160.209,2404.388,99.198,-160.257,2399.582,5.000,160.000,165.000,2,2,0.840,0.010,2.000,100.000,2,2
RL5M_ROCK,27,98.509,-160.281,2397.179,99.198,-160.257,2399.582,97.820,-160.305,2394.776,5.000,165.000,170.000,2,2,1.140,0.020,2.000,100.000,2,2
RL5M_ROCK,28,-104.299,-103.928,2560.027,-103.610,-103.940,2562.430,-104.988,-103.916,2557.624,5.000,0.000,5.000,6,,0.190,0.000,6.000,100.000,6,-99
RL5M_ROCK,28,-105.677,-103.904,2555.221,-104.988,-103.916,2557.624,-106.366,-103.892,2552.817,5.000,5.000,10.000,6,,0.190,0.000,6.000,100.000,6,-99
RL5M_ROCK,28,-107.055,-103.880,2550.414,-106.366,-103.892,2552.817,-107.744,-103.868,2548.011,5.000,10.000,15.000,6,,0.200,0.010,6.000,100.000,6,-99
RL5M_ROCK,28,-108.433,-103.856,2545.608,-107.744,-103.868,2548.011,-109.122,-103.844,2543.205,5.000,15.000,20.000,6,,0.190,0.010,6.000,100.000,6,-99
RL5M_ROCK,28,-109.811,-103.832,2540.802,-109.122,-103.844,2543.205,-110.500,-103.820,2538.398,5.000,20.000,25.000,6,,0.200,0.010,6.000,100.000,6,-99
RL5M_ROCK,28,-111.189,-103.808,2535.995,-110.500,-103.820,2538.398,-111.878,-103.796,2533.592,5.000,25.000,30.000,6,,0.190,0.000,6.000,100.000,6,-99
RL5M_ROCK,28,-112.567,-103.784,2531.189,-111.878,-103.796,2533.592,-113.256,-103.772,2528.786,5.000,30.000,35.000,6,,0.180,0.000,6.000,100.000,6,-99
RL5M_ROCK,28,-113.945,-103.760,2526.383,-113.256,-103.772,2528.786,-114.634,-103.748,2523.980,5.000,35.000,40.000,5,,0.150,0.110,5.000,100.000,5,-99
RL5M_ROCK,28,-115.323,-103.736,2521.576,-114.634,-103.748,2523.980,-116.012,-103.724,2519.173,5.000,40.000,45.000,5,,0.160,0.160,5.000,100.000,5,-99
RL5M_ROCK,28,-116.701,-103.711,2516.770,-116.012,-103.724,2519.173,-117.390,-103.699,2514.367,5.000,45.000,50.000,5,,0.150,0.070,5.000,100.000,5,-99
RL5M_ROCK,28,-118.079,-103.687,2511.964,-117.390,-103.699,2514.367,-118.768,-103.675,2509.561,5.000,50.000,55.000,5,,0.150,0.080,5.000,100.000,5,-99
RL5M_ROCK,28,-119.457,-103.663,2507.157,-118.768,-103.675,2509.561,-120.146,-103.651,2504.754,5.000,55.000,60.000,5,,0.150,0.060,5.000,100.000,5,-99
RL5M_ROCK,28,-120.835,-103.639,2502.351,-120.146,-103.651,2504.754,-121.524,-103.627,2499.948,5.000,60.000,65.000,5,,0.150,0.060,5.000,100.000,5,-99
RL5M_ROCK,28,-122.213,-103.615,2497.545,-121.524,-103.627,2499.948,-122.902,-103.603,2495.142,5.000,65.000,70.000,5,,0.160,0.100,5.000,100.000,5,-99
RL5M_ROCK,28,-123.591,-103.591,2492.739,-122.902,-103.603,2495.142,-124.280,-103.579,2490.335,5.000,70.000,75.000,5,,0.160,0.150,5.000,100.000,5,-99
RL5M_ROCK,28,-124.969,-103.567,2487.932,-124.280,-103.579,2490.335,-125.658,-103.555,2485.529,5.000,75.000,80.000,5,,0.160,0.120,5.000,100.000,5,-99
RL5M_ROCK,28,-126.347,-103.543,2483.126,-125.658,-103.555,2485.529,-127.036,-103.531,2480.723,5.000,80.000,85.000,5,,0.160,0.110,5.000,100.000,5,-99
RL5M_ROCK,28,-127.725,-103.519,2478.320,-127.036,-103.531,2480.723,-128.414,-103.507,2475.916,5.000,85.000,90.000,5,,0.150,0.070,5.000,100.000,5,-99
RL5M_ROCK,28,-129.103,-103.495,2473.513,-128.414,-103.507,2475.916,-129.792,-103.483,2471.110,5.000,90.000,95.000,5,,0.150,0.040,5.000,100.000,5,-99
RL5M_ROCK,28,-129.878,-103.481,2470.808,-129.792,-103.483,2471.110,-129.965,-103.480,2470.505,0.629,95.000,95.629,1,,0.700,0.040,1.000,100.000,5,-99
RL5M_ROCK,28,-130.654,-103.468,2468.102,-129.965,-103.480,2470.505,-131.343,-103.456,2465.699,5.000,95.629,100.629,1,1,0.685,0.039,1.000,100.000,5,1
RL5M_ROCK,28,-132.032,-103.444,2463.296,-131.343,-103.456,2465.699,-132.721,-103.432,2460.893,5.000,100.629,105.629,1,1,0.559,0.029,1.000,100.000,5,1
RL5M_ROCK,28,-133.410,-103.420,2458.490,-132.721,-103.432,2460.893,-134.099,-103.408,2456.086,5.000,105.629,110.629,1,1,0.479,0.020,1.000,100.000,5,1
RL5M_ROCK,28,-134.788,-103.396,2453.683,-134.099,-103.408,2456.086,-135.477,-103.384,2451.280,5.000,110.629,115.629,1,1,0.996,0.025,1.000,100.000,2,1
RL5M_ROCK,28,-136.166,-103.372,2448.877,-135.477,-103.384,2451.280,-136.855,-103.360,2446.474,5.000,115.629,120.629,1,1,1.212,0.056,1.000,100.000,2,1
RL5M_ROCK,28,-137.544,-103.348,2444.071,-136.855,-103.360,2446.474,-138.233,-103.336,2441.668,5.000,120.629,125.629,1,1,0.960,0.034,1.000,100.000,2,1
RL5M_ROCK,28,-138.922,-103.324,2439.264,-138.233,-103.336,2441.668,-139.611,-103.312,2436.861,5.000,125.629,130.629,1,1,1.039,0.060,1.000,100.000,2,1
RL5M_ROCK,28,-140.300,-103.300,2434.458,-139.611,-103.312,2436.861,-140.989,-103.288,2432.055,5.000,130.629,135.629,1,1,1.100,0.060,1.000,100.000,2,1
RL5M_ROCK,28,-141.678,-103.276,2429.652,-140.989,-103.288,2432.055,-142.367,-103.263,2427.249,5.000,135.629,140.629,1,1,1.087,0.061,1.000,100.000,2,1
RL5M_ROCK,28,-143.056,-103.251,2424.845,-142.367,-103.263,2427.249,-143.745,-103.239,2422.442,5.000,140.629,145.629,1,1,1.025,0.075,1.000,100.000,2,1
RL5M_ROCK,28,-144.434,-103.227,2420.039,-143.745,-103.239,2422.442,-145.123,-103.215,2417.636,5.000,145.629,150.629,1,1,1.190,0.115,1.000,100.000,2,1
RL5M_ROCK,28,-145.812,-103.203,2415.233,-145.123,-103.215,2417.636,-146.501,-103.191,2412.830,5.000,150.629,155.629,1,1,1.085,0.139,1.000,100.000,2,1
RL5M_ROCK,28,-147.190,-103.179,2410.427,-146.501,-103.191,2412.830,-147.879,-103.167,2408.023,5.000,155.629,160.629,1,1,0.858,0.064,1.000,100.000,2,1
RL5M_ROCK,28,-148.568,-103.155,2405.620,-147.879,-103.167,2408.023,-149.257,-103.143,2403.217,5.000,160.629,165.629,1,1,0.995,0.091,1.000,100.000,2,1
RL5M_ROCK,28,-149.946,-103.131,2400.814,-149.257,-103.143,2403.217,-150.635,-103.119,2398.411,5.000,165.629,170.629,1,1,1.089,0.101,1.000,100.000,2,1
RL5M_ROCK,28,-151.324,-103.107,2396.008,-150.635,-103.119,2398.411,-152.013,-103.095,2393.604,5.000,170.629,175.629,1,1,0.982,0.104,1.000,100.000,2,1
RL5M_ROCK,28,-152.702,-103.083,2391.201,-152.013,-103.095,2393.604,-153.391,-103.071,2388.798,5.000,175.629,180.629,1,1,0.791,0.060,1.000,100.000,2,1
RL5M_ROCK,28,-154.080,-103.059,2386.395,-153.391,-103.071,2388.798,-154.769,-103.047,2383.992,5.000,180.629,185.629,1,1,0.799,0.063,1.000,100.000,2,1
RL5M_ROCK,28,-155.458,-103.035,2381.589,-154.769,-103.047,2383.992,-156.147,-103.023,2379.185,5.000,185.629,190.629,1,1,0.774,0.075,1.000,100.000,2,1
RL5M_ROCK,28,-156.836,-103.011,2376.782,-156.147,-103.023,2379.185,-157.524,-102.999,2374.379,5.000,190.629,195.629,1,1,0.691,0.043,1.000,100.000,2,1
RL5M_ROCK,28,-158.127,-102.988,2372.278,-157.524,-102.999,2374.379,-158.729,-102.978,2370.178,4.371,195.629,200.000,1,1,0.910,0.060,1.000,100.000,2,1
RL5M_ROCK,29,-53.820,-99.332,2548.819,-53.090,-99.370,2551.210,-54.550,-99.293,2546.428,5.000,0.000,5.000,6,,0.000,0.000,6.000,100.000,6,-99
RL5M_ROCK,29,-55.280,-99.255,2544.038,-54.550,-99.293,2546.428,-56.010,-99.217,2541.647,5.000,5.000,10.000,6,,0.200,0.010,6.000,100.000,6,-99
RL5M_ROCK,29,-56.740,-99.179,2539.256,-56.010,-99.217,2541.647,-57.470,-99.140,2536.865,5.000,10.000,15.000,6,,0.220,0.020,6.000,100.000,6,-99
RL5M_ROCK,29,-58.199,-99.102,2534.475,-57.470,-99.140,2536.865,-58.929,-99.064,2532.084,5.000,15.000,20.000,6,,0.220,0.030,6.000,100.000,6,-99
RL5M_ROCK,29,-59.659,-99.026,2529.693,-58.929,-99.064,2532.084,-60.389,-98.987,2527.302,5.000,20.000,25.000,6,,0.210,0.010,6.000,100.000,6,-99
RL5M_ROCK,29,-61.119,-98.949,2524.912,-60.389,-98.987,2527.302,-61.849,-98.911,2522.521,5.000,25.000,30.000,6,,0.200,0.000,6.000,100.000,6,-99
RL5M_ROCK,29,-62.579,-98.873,2520.130,-61.849,-98.911,2522.521,-63.309,-98.834,2517.739,5.000,30.000,35.000,6,,0.200,0.000,6.000,100.000,6,-99
RL5M_ROCK,29,-64.039,-98.796,2515.349,-63.309,-98.834,2517.739,-64.769,-98.758,2512.958,5.000,35.000,40.000,6,,0.200,0.000,6.000,100.000,6,-99
RL5M_ROCK,29,-65.499,-98.720,2510.567,-64.769,-98.758,2512.958,-66.229,-98.681,2508.176,5.000,40.000,45.000,5,,0.150,0.090,5.000,100.000,5,-99
RL5M_ROCK,29,-66.959,-98.643,2505.786,-66.229,-98.681,2508.176,-67.689,-98.605,2503.395,5.000,45.000,50.000,5,,0.160,0.100,5.000,100.000,5,-99
RL5M_ROCK,29,-68.418,-98.567,2501.004,-67.689,-98.605,2503.395,-69.148,-98.528,2498.613,5.000,50.000,55.000,5,,0.150,0.090,5.000,100.000,5,-99
RL5M_ROCK,29,-69.878,-98.490,2496.222,-69.148,-98.528,2498.613,-70.608,-98.452,2493.832,5.000,55.000,60.000,5,,0.160,0.160,5.000,100.000,5,-99
RL5M_ROCK,29,-71.338,-98.414,2491.441,-70.608,-98.452,2493.832,-72.068,-98.375,2489.050,5.000,60.000,65.000,5,,0.160,0.180,5.000,100.000,5,-99
RL5M_ROCK,29,-72.798,-98.337,2486.659,-72.068,-98.375,2489.050,-73.528,-98.299,2484.269,5.000,65.000,70.000,1,1,0.070,0.000,1.000,100.000,5,1
RL5M_ROCK,3,-53.609,-345.117,2557.665,-53.090,-345.090,2560.110,-54.128,-345.144,2555.219,5.000,0.000,5.000,6,,0.230,0.100,6.000,100.000,6,-99
RL5M_ROCK,3,-54.647,-345.172,2552.774,-54.128,-345.144,2555.219,-55.166,-345.199,2550.329,5.000,5.000,10.000,6,,0.240,0.110,6.000,100.000,6,-99
RL5M_ROCK,3,-55.685,-345.226,2547.883,-55.166,-345.199,2550.329,-56.204,-345.253,2545.438,5.000,10.000,15.000,6,,0.210,0.050,6.000,100.000,6,-99
RL5M_ROCK,3,-56.723,-345.280,2542.992,-56.204,-345.253,2545.438,-57.243,-345.308,2540.547,5.000,15.000,20.000,6,,0.220,0.070,6.000,100.000,6,-99
RL5M_ROCK,3,-57.762,-345.335,2538.102,-57.243,-345.308,2540.547,-58.281,-345.362,2535.656,5.000,20.000,25.000,6,,0.210,0.050,6.000,100.000,6,-99
RL5M_ROCK,3,-58.800,-345.389,2533.211,-58.281,-345.362,2535.656,-59.319,-345.416,2530.766,5.000,25.000,30.000,6,,0.210,0.060,6.000,100.000,6,-99
RL5M_ROCK,3,-59.838,-345.444,2528.320,-59.319,-345.416,2530.766,-60.357,-345.471,2525.875,5.000,30.000,35.000,6,,0.200,0.050,6.000,100.000,6,-99
RL5M_ROCK,3,-60.876,-345.498,2523.429,-60.357,-345.471,2525.875,-61.395,-345.525,2520.984,5.000,35.000,40.000,6,,0.220,0.080,6.000,100.000,6,-99
RL5M_ROCK,3,-61.906,-345.552,2518.575,-61.395,-345.525,2520.984,-62.418,-345.579,2516.166,4.925,40.000,44.925,6,,0.240,0.120,6.000,100.000,6,-99
RL5M_ROCK,3,-62.425,-345.579,2516.130,-62.418,-345.579,2516.166,-62.433,-345.580,2516.093,0.075,44.925,45.000,6,1,0.240,0.120,6.000,100.000,-99,1
RL5M_ROCK,3,-62.952,-345.607,2513.648,-62.433,-345.580,2516.093,-63.471,-345.634,2511.203,5.000,45.000,50.000,1,1,1.360,0.010,1.000,100.000,5,1
RL5M_ROCK,3,-63.990,-345.661,2508.757,-63.471,-345.634,2511.203,-64.509,-345.688,2506.312,5.000,50.000,55.000,1,1,1.680,0.020,1.000,100.000,5,1
RL5M_ROCK,3,-65.029,-345.716,2503.867,-64.509,-345.688,2506.312,-65.548,-345.743,2501.421,5.000,55.000,60.000,1,1,1.660,0.010,1.000,100.000,5,1
RL5M_ROCK,3,-66.067,-345.770,2498.976,-65.548,-345.743,2501.421,-66.586,-345.797,2496.530,5.000,60.000,65.000,1,1,1.300,0.020,1.000,100.000,5,1
RL5M_ROCK,3,-67.105,-345.824,2494.085,-66.586,-345.797,2496.530,-67.624,-345.852,2491.640,5.000,65.000,70.000,1,1,1.350,0.020,1.000,100.000,5,1
RL5M_ROCK,3,-68.143,-345.879,2489.194,-67.624,-345.852,2491.640,-68.662,-345.906,2486.749,5.000,70.000,75.000,1,1,1.090,0.020,1.000,100.000,5,1
RL5M_ROCK,3,-69.181,-345.933,2484.304,-68.662,-345.906,2486.749,-69.700,-345.961,2481.858,5.000,75.000,80.000,1,1,1.040,0.010,1.000,100.000,5,1
RL5M_ROCK,3,-70.219,-345.988,2479.413,-69.700,-345.961,2481.858,-70.738,-346.015,2476.967,5.000,80.000,85.000,1,1,1.170,0.010,1.000,100.000,5,1
RL5M_ROCK,3,-71.257,-346.042,2474.522,-70.738,-346.015,2476.967,-71.776,-346.069,2472.077,5.000,85.000,90.000,1,1,1.360,0.030,1.000,100.000,5,1
RL5M_ROCK,3,-72.295,-346.097,2469.631,-71.776,-346.069,2472.077,-72.815,-346.124,2467.186,5.000,90.000,95.000,1,1,1.450,0.030,1.000,100.000,5,1
RL5M_ROCK,3,-73.334,-346.151,2464.741,-72.815,-346.124,2467.186,-73.853,-346.178,2462.295,5.000,95.000,100.000,1,1,0.940,0.020,1.000,100.000,5,1
RL5M_ROCK,3,-74.372,-346.205,2459.850,-73.853,-346.178,2462.295,-74.891,-346.233,2457.405,5.000,100.000,105.000,1,1,0.930,0.010,1.000,100.000,5,1
RL5M_ROCK,3,-75.410,-346.260,2454.959,-74.891,-346.233,2457.405,-75.929,-346.287,2452.514,5.000,105.000,110.000,1,1,1.540,0.030,1.000,100.000,5,1
RL5M_ROCK,3,-76.448,-346.314,2450.068,-75.929,-346.287,2452.514,-76.967,-346.341,2447.623,5.000,110.000,115.000,1,1,1.540,0.030,1.000,100.000,5,1
RL5M_ROCK,3,-77.486,-346.369,2445.178,-76.967,-346.341,2447.623,-78.005,-346.396,2442.732,5.000,115.000,120.000,1,1,2.940,0.060,1.000,100.000,5,1
RL5M_ROCK,3,-78.524,-346.423,2440.287,-78.005,-346.396,2442.732,-79.043,-346.450,2437.842,5.000,120.000,125.000,1,1,2.480,0.060,1.000,100.000,5,1
RL5M_ROCK,3,-79.562,-346.477,2435.396,-79.043,-346.450,2437.842,-80.081,-346.505,2432.951,5.000,125.000,130.000,1,1,3.410,0.080,1.000,100.000,5,1
RL5M_ROCK,3,-80.601,-346.532,2430.505,-80.081,-346.505,2432.951,-81.120,-346.559,2428.060,5.000,130.000,135.000,1,1,3.810,0.080,1.000,100.000,5,1
RL5M_ROCK,3,-81.639,-346.586,2425.615,-81.120,-346.559,2428.060,-82.158,-346.613,2423.169,5.000,135.000,140.000,1,1,3.460,0.070,1.000,100.000,5,1
RL5M_ROCK,3,-82.677,-346.641,2420.724,-82.158,-346.613,2423.169,-83.196,-346.668,2418.279,5.000,140.000,145.000,1,1,2.970,0.070,1.000,100.000,5,1
RL5M_ROCK,3,-83.715,-346.695,2415.833,-83.196,-346.668,2418.279,-84.234,-346.722,2413.388,5.000,145.000,150.000,1,1,1.130,0.040,1.000,100.000,5,1
RL5M_ROCK,3,-84.753,-346.749,2410.942,-84.234,-346.722,2413.388,-85.272,-346.777,2408.497,5.000,150.000,155.000,1,1,0.900,0.030,1.000,100.000,5,1
RL5M_ROCK,3,-85.791,-346.804,2406.052,-85.272,-346.777,2408.497,-86.310,-346.831,2403.606,5.000,155.000,160.000,1,1,0.700,0.010,1.000,100.000,2,1
RL5M_ROCK,30,-9.252,-103.320,2540.684,-8.690,-103.330,2543.120,-9.815,-103.310,2538.248,5.000,0.000,5.000,6,,0.180,0.000,6.000,100.000,-99,-99
RL5M_ROCK,30,-10.377,-103.301,2535.812,-9.815,-103.310,2538.248,-10.939,-103.291,2533.376,5.000,5.000,10.000,6,,0.180,0.000,6.000,100.000,6,-99
RL5M_ROCK,30,-11.501,-103.281,2530.940,-10.939,-103.291,2533.376,-12.064,-103.271,2528.504,5.000,10.000,15.000,6,,0.180,0.000,6.000,100.000,6,-99
RL5M_ROCK,30,-12.626,-103.261,2526.069,-12.064,-103.271,2528.504,-13.188,-103.251,2523.633,5.000,15.000,20.000,6,,0.170,0.000,6.000,100.000,6,-99
RL5M_ROCK,30,-13.751,-103.242,2521.197,-13.188,-103.251,2523.633,-14.313,-103.232,2518.761,5.000,20.000,25.000,6,,0.160,0.000,6.000,100.000,6,-99
RL5M_ROCK,30,-14.875,-103.222,2516.325,-14.313,-103.232,2518.761,-15.438,-103.212,2513.889,5.000,25.000,30.000,6,,0.170,0.000,6.000,100.000,6,-99
RL5M_ROCK,30,-16.000,-103.202,2511.453,-15.438,-103.212,2513.889,-16.562,-103.193,2509.017,5.000,30.000,35.000,6,,0.170,0.000,6.000,100.000,6,-99
RL5M_ROCK,30,-17.095,-103.183,2506.710,-16.562,-103.193,2509.017,-17.627,-103.174,2504.402,4.736,35.000,39.736,6,,0.170,0.000,6.000,100.000,6,-99
RL5M_ROCK,30,-17.657,-103.173,2504.274,-17.627,-103.174,2504.402,-17.687,-103.173,2504.145,0.264,39.736,40.000,6,1,0.170,0.000,6.000,100.000,-99,1
RL5M_ROCK,30,-18.249,-103.163,2501.709,-17.687,-103.173,2504.145,-18.811,-103.153,2499.273,5.000,40.000,45.000,1,1,0.320,0.010,1.000,100.000,5,1
RL5M_ROCK,30,-19.374,-103.144,2496.837,-18.811,-103.153,2499.273,-19.936,-103.134,2494.401,5.000,45.000,50.000,1,1,0.250,0.010,1.000,100.000,5,1
RL5M_ROCK,30,-20.498,-103.124,2491.966,-19.936,-103.134,2494.401,-21.060,-103.114,2489.530,5.000,50.000,55.000,1,1,0.280,0.000,1.000,100.000,5,1
RL5M_ROCK,30,-21.623,-103.104,2487.094,-21.060,-103.114,2489.530,-22.185,-103.094,2484.658,5.000,55.000,60.000,1,1,0.260,0.000,1.000,100.000,5,1
RL5M_ROCK,30,-22.747,-103.085,2482.222,-22.185,-103.094,2484.658,-23.310,-103.075,2479.786,5.000,60.000,65.000,1,1,0.220,0.000,1.000,100.000,5,1
RL5M_ROCK,30,-23.872,-103.065,2477.350,-23.310,-103.075,2479.786,-24.434,-103.055,2474.914,5.000,65.000,70.000,1,1,0.280,0.010,1.000,100.000,5,1
RL5M_ROCK,30,-24.996,-103.045,2472.478,-24.434,-103.055,2474.914,-25.559,-103.036,2470.042,5.000,70.000,75.000,1,1,0.460,0.010,1.000,100.000,5,1
RL5M_ROCK,30,-26.121,-103.026,2467.606,-25.559,-103.036,2470.042,-26.683,-103.016,2465.170,5.000,75.000,80.000,1,1,0.290,0.000,1.000,100.000,5,1
RL5M_ROCK,30,-27.246,-103.006,2462.734,-26.683,-103.016,2465.170,-27.808,-102.996,2460.299,5.000,80.000,85.000,1,1,0.180,0.000,1.000,100.000,5,1
RL5M_ROCK,30,-28.370,-102.986,2457.863,-27.808,-102.996,2460.299,-28.933,-102.977,2455.427,5.000,85.000,90.000,1,1,0.180,0.000,1.000,100.000,5,1
RL5M_ROCK,30,-29.495,-102.967,2452.991,-28.933,-102.977,2455.427,-30.057,-102.957,2450.555,5.000,90.000,95.000,1,1,0.260,0.000,1.000,100.000,5,1
RL5M_ROCK,30,-30.619,-102.947,2448.119,-30.057,-102.957,2450.555,-31.182,-102.937,2445.683,5.000,95.000,100.000,1,1,0.290,0.000,1.000,100.000,5,1
RL5M_ROCK,30,-31.744,-102.928,2443.247,-31.182,-102.937,2445.683,-32.306,-102.918,2440.811,5.000,100.000,105.000,1,1,0.390,0.010,1.000,100.000,5,1
RL5M_ROCK,30,-32.869,-102.908,2438.375,-32.306,-102.918,2440.811,-33.431,-102.898,2435.939,5.000,105.000,110.000,1,1,0.620,0.010,1.000,100.000,5,1
RL5M_ROCK,30,-33.993,-102.888,2433.503,-33.431,-102.898,2435.939,-34.555,-102.879,2431.067,5.000,110.000,115.000,1,1,0.740,0.030,1.000,100.000,5,1
RL5M_ROCK,30,-35.118,-102.869,2428.632,-34.555,-102.879,2431.067,-35.680,-102.859,2426.196,5.000,115.000,120.000,1,1,1.240,0.100,1.000,100.000,2,1
